,external_id,station_id,short_name,eightd_has_key_dispenser,legacy_id,electric_bike_surcharge_waiver,capacity,has_kiosk,rental_methods,name,lon,rental_uris,lat,station_type,eightd_station_services,region_id,region_code,address,dockless_bikes_parking_zone_capacity,rack_model,client_station_id,target_bike_capacity,target_scooter_capacity
48,a3ac30c5-a135-11e9-9cda-0a87ae2ba916,a3ac30c5-a135-11e9-9cda-0a87ae2ba916,TA1309000067,False,351,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Cottage Grove Ave & 51st St,-87.606615,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.803038,classic,[],,,,,,,,
49,a3b23cb8-a135-11e9-9cda-0a87ae2ba916,a3b23cb8-a135-11e9-9cda-0a87ae2ba916,564,False,564,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Racine Ave & 65th St,-87.654308,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.775393,classic,[],,,,,,,,
50,a3afd7ab-a135-11e9-9cda-0a87ae2ba916,a3afd7ab-a135-11e9-9cda-0a87ae2ba916,15632,False,491,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Talman Ave & Addison St,-87.694614758,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.9466358306,classic,[],,,,,,,,
51,a3a5de24-a135-11e9-9cda-0a87ae2ba916,a3a5de24-a135-11e9-9cda-0a87ae2ba916,TA1309000042,False,131,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Lincoln Ave & Belmont Ave (Temp),-87.6711143553257,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.93953161982257,classic,[],,,,,,,,
52,ff21c158-de98-46c6-9ef7-7082bdb7c634,ff21c158-de98-46c6-9ef7-7082bdb7c634,20215,False,732,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Hegewisch Metra Station,-87.54608988761902,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.64850076266409,classic,[],,,,,,,,
53,a3a48d5c-a135-11e9-9cda-0a87ae2ba916,a3a48d5c-a135-11e9-9cda-0a87ae2ba916,TA1305000039,False,58,False,23,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Elston Ave & Cortland St,-87.66674637794495,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.91643342912655,classic,[],,,,,,,,
54,a3a79adb-a135-11e9-9cda-0a87ae2ba916,a3a79adb-a135-11e9-9cda-0a87ae2ba916,TA1307000120,False,198,False,27,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Green St & Madison St,-87.64926373958588,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.881859328038225,classic,[],,,,,,,,
55,a3ad95a7-a135-11e9-9cda-0a87ae2ba916,a3ad95a7-a135-11e9-9cda-0a87ae2ba916,KA1503000054,False,427,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Cottage Grove Ave & 63rd St,-87.6059702038765,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.78053094070882,classic,[],,,,,,,,
56,a3a97a01-a135-11e9-9cda-0a87ae2ba916,a3a97a01-a135-11e9-9cda-0a87ae2ba916,TA1308000038,False,265,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Cottage Grove Ave & Oakwood Blvd,-87.6071,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.822985,classic,[],,,,,,,,
57,a3b48c07-a135-11e9-9cda-0a87ae2ba916,a3b48c07-a135-11e9-9cda-0a87ae2ba916,18058,False,659,False,19,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Leavitt St & Chicago Ave,-87.682017,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.895501,classic,[],,,,,,,,
58,a60781db-2bec-4a15-a4a2-363297aefcec,a60781db-2bec-4a15-a4a2-363297aefcec,20244,False,678,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Halsted St & 73rd St,-87.64416097666071,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.76160543804394,classic,[],,,,,,,,
59,a3acea44-a135-11e9-9cda-0a87ae2ba916,a3acea44-a135-11e9-9cda-0a87ae2ba916,15599,False,393,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Calumet Ave & 71st St,-87.616917925,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.76550800581,classic,[],,,,,,,,
60,a3a62566-a135-11e9-9cda-0a87ae2ba916,a3a62566-a135-11e9-9cda-0a87ae2ba916,15529,False,145,False,19,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Mies van der Rohe Way & Chestnut St,-87.6219152258,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.8985866514,classic,[],,,,,,,,
61,a3b477ac-a135-11e9-9cda-0a87ae2ba916,a3b477ac-a135-11e9-9cda-0a87ae2ba916,655,False,655,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Hoyne Ave & Balmoral Ave,-87.681932,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.979851,classic,[],,,,,,,,
62,a3b13e66-a135-11e9-9cda-0a87ae2ba916,a3b13e66-a135-11e9-9cda-0a87ae2ba916,16912,False,538,False,11,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Cicero Ave & Flournoy St,-87.746619,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.872131,classic,[],,,,,,,,
63,a3b481e1-a135-11e9-9cda-0a87ae2ba916,a3b481e1-a135-11e9-9cda-0a87ae2ba916,657,False,657,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Wood St & Augusta Blvd,-87.6722,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.899181,classic,[],,,,,,,,
64,a3aa4017-a135-11e9-9cda-0a87ae2ba916,a3aa4017-a135-11e9-9cda-0a87ae2ba916,13325,False,304,False,15,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Broadway & Waveland Ave,-87.648636,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.949074,classic,[],,,,,,,,
65,a3af460f-a135-11e9-9cda-0a87ae2ba916,a3af460f-a135-11e9-9cda-0a87ae2ba916,KA1504000146,False,463,False,19,True,"['KEY', 'CREDITCARD', 'TRANSITCARD']",Clark St & Berwyn Ave,-87.66856491565704,"{'ios': 'https://chi.lft.to/lastmile_qr_scan', 'android': 'https://chi.lft.to/lastmile_qr_scan'}",41.978030622486564,classic,[],,,,,,,,
